-8,304,673,-1,1,700,1,1,609,-3,2,603,-2,2,600,-1,5,676,-3,3,555,-1,5,617,-3,2,0,-8,304,672,-1,1,698,1,1,607,-3,2,601,-2,2,596,-1,5,675,-3,3,550,-1,5,615,-3,2,4
-8,304,672,-1,1,698,1,1,607,-3,2,601,-2,2,596,-1,5,675,-3,3,550,-1,5,615,-3,2,4,-8,304,672,-1,1,697,1,1,606,-3,2,599,-2,2,592,-1,5,673,-3,3,545,-1,5,613,-3,2,4
-8,304,672,-1,1,697,1,1,606,-3,2,599,-2,2,592,-1,5,673,-3,3,545,-1,5,613,-3,2,4,-8,304,671,-1,1,696,1,1,604,-3,2,598,-2,2,588,-1,5,672,-3,3,541,-1,5,611,-3,2,4
-8,304,671,-1,1,696,1,1,604,-3,2,598,-2,2,588,-1,5,672,-3,3,541,-1,5,611,-3,2,4,-8,296,668,-1,1,692,1,1,601,-3,2,595,-2,2,580,-1,5,667,-3,3,535,-1,5,609,-3,2,0
-8,296,668,-1,1,692,1,1,601,-3,2,595,-2,2,580,-1,5,667,-3,3,535,-1,5,609,-3,2,0,-8,296,667,-1,1,691,1,1,600,-3,2,593,-2,2,576,-1,5,665,-3,3,530,-1,5,607,-3,2,4
-8,296,667,-1,1,691,1,1,600,-3,2,593,-2,2,576,-1,5,665,-3,3,530,-1,5,607,-3,2,4,8,304,669,-1,1,692,1,1,599,-3,2,592,-2,2,575,-1,5,667,-3,3,526,-1,5,604,-3,2,1
8,304,669,-1,1,692,1,1,599,-3,2,592,-2,2,575,-1,5,667,-3,3,526,-1,5,604,-3,2,1,8,304,669,-1,1,691,1,1,597,-3,2,590,-2,2,571,-1,5,665,-3,3,521,-1,5,602,-3,2,5
8,304,669,-1,1,691,1,1,597,-3,2,590,-2,2,571,-1,5,665,-3,3,521,-1,5,602,-3,2,5,8,304,668,-1,1,689,1,1,596,-3,2,588,-2,2,567,-1,5,664,-3,3,516,-1,5,600,-3,2,2
8,304,668,-1,1,689,1,1,596,-3,2,588,-2,2,567,-1,5,664,-3,3,516,-1,5,600,-3,2,2,8,304,667,-1,1,688,1,1,594,-3,2,586,-2,2,563,-1,5,662,-3,3,511,-1,5,598,-3,2,5
8,304,667,-1,1,688,1,1,594,-3,2,586,-2,2,563,-1,5,662,-3,3,511,-1,5,598,-3,2,5,8,304,667,-1,1,687,1,1,592,-3,2,584,-2,2,559,-1,5,661,-3,3,506,-1,5,595,-3,2,4
8,304,667,-1,1,687,1,1,592,-3,2,584,-2,2,559,-1,5,661,-3,3,506,-1,5,595,-3,2,4,8,304,666,-1,1,686,1,1,591,-3,2,582,-2,2,555,-1,5,659,-3,3,501,-1,5,593,-3,2,5
8,304,666,-1,1,686,1,1,591,-3,2,582,-2,2,555,-1,5,659,-3,3,501,-1,5,593,-3,2,5,0,304,666,-1,1,684,1,1,589,-3,2,581,-2,2,551,-1,5,658,-3,3,496,-1,5,591,-3,2,3
0,304,666,-1,1,684,1,1,589,-3,2,581,-2,2,551,-1,5,658,-3,3,496,-1,5,591,-3,2,3,0,304,665,-1,1,683,1,1,588,-3,2,579,-2,2,546,-1,5,657,-3,3,491,-1,5,589,-3,2,5
0,304,665,-1,1,683,1,1,588,-3,2,579,-2,2,546,-1,5,657,-3,3,491,-1,5,589,-3,2,5,0,304,664,-1,1,682,1,1,586,-3,2,577,-2,2,542,-1,5,655,-3,3,486,-1,5,587,-3,2,4
0,304,664,-1,1,682,1,1,586,-3,2,577,-2,2,542,-1,5,655,-3,3,486,-1,5,587,-3,2,4,0,304,664,-1,1,681,1,1,585,-3,2,575,-2,2,538,-1,5,654,-3,3,481,-1,5,585,-3,2,5
0,304,664,-1,1,681,1,1,585,-3,2,575,-2,2,538,-1,5,654,-3,3,481,-1,5,585,-3,2,5,0,304,663,-1,1,679,1,1,583,-3,2,573,-2,2,534,-1,5,653,-3,3,476,-1,5,583,-3,2,5
0,304,663,-1,1,679,1,1,583,-3,2,573,-2,2,534,-1,5,653,-3,3,476,-1,5,583,-3,2,5,0,304,663,-1,1,678,1,1,582,-3,2,571,-2,2,531,-1,5,651,-3,3,472,-1,5,581,-3,2,2
0,304,663,-1,1,678,1,1,582,-3,2,571,-2,2,531,-1,5,651,-3,3,472,-1,5,581,-3,2,2,0,304,662,-1,1,677,1,1,580,-3,2,570,-2,2,527,-1,5,650,-3,3,467,-1,5,579,-3,2,5
0,304,662,-1,1,677,1,1,580,-3,2,570,-2,2,527,-1,5,650,-3,3,467,-1,5,579,-3,2,5,0,304,662,-1,1,675,1,1,579,-3,2,568,-2,2,523,-1,5,649,-3,3,462,-1,5,577,-3,2,2
0,304,662,-1,1,675,1,1,579,-3,2,568,-2,2,523,-1,5,649,-3,3,462,-1,5,577,-3,2,2,0,304,661,-1,1,674,1,1,578,-3,2,566,-2,2,519,-1,5,647,-3,3,457,-1,5,575,-3,2,2
0,304,661,-1,1,674,1,1,578,-3,2,566,-2,2,519,-1,5,647,-3,3,457,-1,5,575,-3,2,2,0,304,660,-1,1,673,1,1,576,-3,2,564,-2,2,515,-1,5,646,-3,3,452,-1,5,573,-3,2,2
0,304,660,-1,1,673,1,1,576,-3,2,564,-2,2,515,-1,5,646,-3,3,452,-1,5,573,-3,2,2,0,304,660,-1,1,672,1,1,575,-3,2,563,-2,2,511,-1,5,645,-3,3,447,-1,5,571,-3,2,3
0,304,660,-1,1,672,1,1,575,-3,2,563,-2,2,511,-1,5,645,-3,3,447,-1,5,571,-3,2,3,0,304,659,-1,1,670,1,1,573,-3,2,561,-2,2,507,-1,5,644,-3,3,442,-1,5,569,-3,2,2
0,304,659,-1,1,670,1,1,573,-3,2,561,-2,2,507,-1,5,644,-3,3,442,-1,5,569,-3,2,2,0,304,659,-1,1,669,1,1,572,-3,2,559,-2,2,503,-1,5,643,-3,3,567,-3,2,719,2,3,5
0,304,659,-1,1,669,1,1,572,-3,2,559,-2,2,503,-1,5,643,-3,3,567,-3,2,719,2,3,5,0,304,658,-1,1,668,1,1,571,-3,2,557,-2,2,500,-1,5,642,-3,3,565,-3,2,715,2,3,2
0,304,658,-1,1,668,1,1,571,-3,2,557,-2,2,500,-1,5,642,-3,3,565,-3,2,715,2,3,2,0,304,658,-1,1,667,1,1,570,-3,2,496,-1,5,641,-3,3,564,-3,2,712,2,3,670,1,2,2
0,304,658,-1,1,667,1,1,570,-3,2,496,-1,5,641,-3,3,564,-3,2,712,2,3,670,1,2,2,0,304,657,-1,1,665,1,1,568,-3,2,492,-1,5,646,-3,1,562,-3,2,708,2,3,668,1,2,2
0,304,657,-1,1,665,1,1,568,-3,2,492,-1,5,646,-3,1,562,-3,2,708,2,3,668,1,2,2,0,304,656,-1,1,664,1,1,567,-3,2,488,-1,5,645,-3,1,560,-3,2,705,2,3,666,1,2,2
0,304,656,-1,1,664,1,1,567,-3,2,488,-1,5,645,-3,1,560,-3,2,705,2,3,666,1,2,2,0,304,656,-1,1,663,1,1,566,-3,2,485,-1,5,644,-3,1,558,-3,2,701,2,3,664,1,2,2
0,304,656,-1,1,663,1,1,566,-3,2,485,-1,5,644,-3,1,558,-3,2,701,2,3,664,1,2,2,-8,296,652,-1,1,659,1,1,563,-3,2,477,-1,5,643,-3,1,556,-3,2,695,2,3,662,1,2,0
-8,296,652,-1,1,659,1,1,563,-3,2,477,-1,5,643,-3,1,556,-3,2,695,2,3,662,1,2,0,-8,296,652,-1,1,658,1,1,561,-3,2,473,-1,5,642,-3,1,554,-3,2,691,2,3,660,1,2,2
-8,296,652,-1,1,658,1,1,561,-3,2,473,-1,5,642,-3,1,554,-3,2,691,2,3,660,1,2,2,8,304,654,-1,1,659,1,1,562,-3,2,474,-1,5,640,-3,1,553,-3,2,691,2,3,658,1,2,1
8,304,654,-1,1,659,1,1,562,-3,2,474,-1,5,640,-3,1,553,-3,2,691,2,3,658,1,2,1,8,304,654,-1,1,658,1,1,561,-3,2,470,-1,5,638,-3,1,551,-3,2,687,2,3,656,1,2,2
8,304,654,-1,1,658,1,1,561,-3,2,470,-1,5,638,-3,1,551,-3,2,687,2,3,656,1,2,2,8,304,653,-1,1,657,1,1,560,-3,2,467,-1,5,637,-3,1,549,-3,2,684,2,3,654,1,2,5
8,304,653,-1,1,657,1,1,560,-3,2,467,-1,5,637,-3,1,549,-3,2,684,2,3,654,1,2,5,8,304,653,-1,1,655,1,1,559,-3,2,463,-1,5,636,-3,1,548,-3,2,680,2,3,652,1,2,2
8,304,653,-1,1,655,1,1,559,-3,2,463,-1,5,636,-3,1,548,-3,2,680,2,3,652,1,2,2,8,304,652,-1,1,654,1,1,558,-3,2,460,-1,5,634,-3,1,546,-3,2,677,2,3,650,1,2,2
8,304,652,-1,1,654,1,1,558,-3,2,460,-1,5,634,-3,1,546,-3,2,677,2,3,650,1,2,2,8,312,655,-1,1,655,1,1,559,-3,2,461,-1,5,633,-3,1,545,-3,2,676,2,3,648,1,2,1
8,312,655,-1,1,655,1,1,559,-3,2,461,-1,5,633,-3,1,545,-3,2,676,2,3,648,1,2,1,8,312,654,-1,1,654,1,1,558,-3,2,457,-1,5,631,-3,1,544,-3,2,672,2,3,646,1,2,5
8,312,654,-1,1,654,1,1,558,-3,2,457,-1,5,631,-3,1,544,-3,2,672,2,3,646,1,2,5,8,320,657,-1,1,655,1,1,560,-3,2,459,-1,5,630,-3,1,543,-3,2,672,2,3,644,1,2,1
8,320,657,-1,1,655,1,1,560,-3,2,459,-1,5,630,-3,1,543,-3,2,672,2,3,644,1,2,1,8,320,656,-1,1,654,1,1,559,-3,2,456,-1,5,629,-3,1,542,-3,2,668,2,3,642,1,2,4
8,320,656,-1,1,654,1,1,559,-3,2,456,-1,5,629,-3,1,542,-3,2,668,2,3,642,1,2,4,8,328,659,-1,1,655,1,1,561,-3,2,458,-1,5,627,-3,1,541,-3,2,668,2,3,640,1,2,1
8,328,659,-1,1,655,1,1,561,-3,2,458,-1,5,627,-3,1,541,-3,2,668,2,3,640,1,2,1,8,328,659,-1,1,654,1,1,560,-3,2,454,-1,5,626,-3,1,540,-3,2,664,2,3,638,1,2,5
8,328,659,-1,1,654,1,1,560,-3,2,454,-1,5,626,-3,1,540,-3,2,664,2,3,638,1,2,5,8,336,662,-1,1,655,1,1,562,-3,2,457,-1,5,625,-3,1,540,-3,2,663,2,3,637,1,2,1
8,336,662,-1,1,655,1,1,562,-3,2,457,-1,5,625,-3,1,540,-3,2,663,2,3,637,1,2,1,8,336,661,-1,1,654,1,1,561,-3,2,454,-1,5,624,-3,1,539,-3,2,660,2,3,635,1,2,5
8,336,661,-1,1,654,1,1,561,-3,2,454,-1,5,624,-3,1,539,-3,2,660,2,3,635,1,2,5,8,344,665,-1,1,656,1,1,564,-3,2,456,-1,5,623,-3,1,539,-3,2,659,2,3,666,0,4,1
8,344,665,-1,1,656,1,1,564,-3,2,456,-1,5,623,-3,1,539,-3,2,659,2,3,666,0,4,1,-8,336,661,-1,1,652,1,1,560,-3,2,448,-1,5,622,-3,1,536,-3,2,653,2,3,660,0,4,0
-8,336,661,-1,1,652,1,1,560,-3,2,448,-1,5,622,-3,1,536,-3,2,653,2,3,660,0,4,0,8,344,664,-1,1,653,1,1,563,-3,2,450,-1,5,621,-3,1,537,-3,2,652,2,3,659,0,4,1
8,344,664,-1,1,653,1,1,563,-3,2,450,-1,5,621,-3,1,537,-3,2,652,2,3,659,0,4,1,8,344,663,-1,1,652,1,1,562,-3,2,448,-1,5,620,-3,1,536,-3,2,649,2,3,655,0,4,4
8,344,663,-1,1,652,1,1,562,-3,2,448,-1,5,620,-3,1,536,-3,2,649,2,3,655,0,4,4,8,352,667,-1,1,653,1,1,565,-3,2,451,-1,5,620,-3,1,536,-3,2,648,2,3,654,0,4,1
8,352,667,-1,1,653,1,1,565,-3,2,451,-1,5,620,-3,1,536,-3,2,648,2,3,654,0,4,1,8,352,666,-1,1,652,1,1,564,-3,2,448,-1,5,535,-3,2,645,2,3,650,0,4,733,-1,4,5
8,352,666,-1,1,652,1,1,564,-3,2,448,-1,5,535,-3,2,645,2,3,650,0,4,733,-1,4,5,8,360,670,-1,1,654,1,1,568,-3,2,451,-1,5,536,-3,2,644,2,3,649,0,4,733,-1,4,1
8,360,670,-1,1,654,1,1,568,-3,2,451,-1,5,536,-3,2,644,2,3,649,0,4,733,-1,4,1,8,368,673,-1,1,655,1,1,571,-3,2,455,-1,5,538,-3,2,644,2,3,648,0,4,732,-1,4,1
8,368,673,-1,1,655,1,1,571,-3,2,455,-1,5,538,-3,2,644,2,3,648,0,4,732,-1,4,1,8,376,677,-1,1,657,1,1,574,-3,2,459,-1,5,540,-3,2,644,2,3,647,0,4,732,-1,4,1
8,376,677,-1,1,657,1,1,574,-3,2,459,-1,5,540,-3,2,644,2,3,647,0,4,732,-1,4,1,8,376,676,-1,1,656,1,1,574,-3,2,456,-1,5,539,-3,2,640,2,3,643,0,4,729,-1,4,5
8,376,676,-1,1,656,1,1,574,-3,2,456,-1,5,539,-3,2,640,2,3,643,0,4,729,-1,4,5,8,384,680,-1,1,658,1,1,578,-3,2,460,-1,5,541,-3,2,640,2,3,642,0,4,729,-1,4,1
8,384,680,-1,1,658,1,1,578,-3,2,460,-1,5,541,-3,2,640,2,3,642,0,4,729,-1,4,1,8,384,680,-1,1,656,1,1,578,-3,2,458,-1,5,540,-3,2,637,2,3,638,0,4,726,-1,4,4
8,384,680,-1,1,656,1,1,578,-3,2,458,-1,5,540,-3,2,637,2,3,638,0,4,726,-1,4,4,8,392,684,-1,1,658,1,1,582,-3,2,462,-1,5,542,-3,2,636,2,3,638,0,4,726,-1,4,1
8,392,684,-1,1,658,1,1,582,-3,2,462,-1,5,542,-3,2,636,2,3,638,0,4,726,-1,4,1,-8,384,679,-1,1,654,1,1,577,-3,2,454,-1,5,538,-3,2,629,2,3,631,0,4,719,-1,4,0
-8,384,679,-1,1,654,1,1,577,-3,2,454,-1,5,538,-3,2,629,2,3,631,0,4,719,-1,4,0,8,392,683,-1,1,656,1,1,582,-3,2,458,-1,5,541,-3,2,629,2,3,630,0,4,719,-1,4,1
8,392,683,-1,1,656,1,1,582,-3,2,458,-1,5,541,-3,2,629,2,3,630,0,4,719,-1,4,1,8,392,683,-1,1,654,1,1,582,-3,2,456,-1,5,540,-3,2,626,2,3,627,0,4,716,-1,4,4
8,392,683,-1,1,654,1,1,582,-3,2,456,-1,5,540,-3,2,626,2,3,627,0,4,716,-1,4,4,8,400,687,-1,1,656,1,1,586,-3,2,461,-1,5,543,-3,2,626,2,3,626,0,4,716,-1,4,1
8,400,687,-1,1,656,1,1,586,-3,2,461,-1,5,543,-3,2,626,2,3,626,0,4,716,-1,4,1,8,400,686,-1,1,655,1,1,586,-3,2,459,-1,5,542,-3,2,622,2,3,623,0,4,713,-1,4,2
8,400,686,-1,1,655,1,1,586,-3,2,459,-1,5,542,-3,2,622,2,3,623,0,4,713,-1,4,2,8,408,691,-1,1,657,1,1,591,-3,2,464,-1,5,545,-3,2,622,2,3,622,0,4,714,-1,4,1
8,408,691,-1,1,657,1,1,591,-3,2,464,-1,5,545,-3,2,622,2,3,622,0,4,714,-1,4,1,8,408,690,-1,1,655,1,1,591,-3,2,463,-1,5,545,-3,2,619,2,3,619,0,4,711,-1,4,2
8,408,690,-1,1,655,1,1,591,-3,2,463,-1,5,545,-3,2,619,2,3,619,0,4,711,-1,4,2,8,416,695,-1,1,658,1,1,596,-3,2,468,-1,5,548,-3,2,619,2,3,619,0,4,711,-1,4,1
8,416,695,-1,1,658,1,1,596,-3,2,468,-1,5,548,-3,2,619,2,3,619,0,4,711,-1,4,1,0,416,694,-1,1,656,1,1,596,-3,2,466,-1,5,548,-3,2,615,2,3,615,0,4,708,-1,4,3
0,416,694,-1,1,656,1,1,596,-3,2,466,-1,5,548,-3,2,615,2,3,615,0,4,708,-1,4,3,-8,408,690,-1,1,651,1,1,591,-3,2,458,-1,5,543,-3,2,608,2,3,608,0,4,702,-1,4,0
-8,408,690,-1,1,651,1,1,591,-3,2,458,-1,5,543,-3,2,608,2,3,608,0,4,702,-1,4,0,-8,408,689,-1,1,650,1,1,592,-3,2,456,-1,5,543,-3,2,604,2,3,604,0,4,698,-1,4,4
-8,408,689,-1,1,650,1,1,592,-3,2,456,-1,5,543,-3,2,604,2,3,604,0,4,698,-1,4,4,-8,400,685,-1,1,646,1,1,587,-3,2,448,-1,5,539,-3,2,597,2,3,597,0,4,692,-1,4,0
-8,400,685,-1,1,646,1,1,587,-3,2,448,-1,5,539,-3,2,597,2,3,597,0,4,692,-1,4,0,-8,400,684,-1,1,644,1,1,587,-3,2,446,-1,5,539,-3,2,593,2,3,594,0,4,689,-1,4,5
-8,400,684,-1,1,644,1,1,587,-3,2,446,-1,5,539,-3,2,593,2,3,594,0,4,689,-1,4,5,-8,392,680,-1,1,640,1,1,583,-3,2,438,-1,5,535,-3,2,586,2,3,587,0,4,682,-1,4,0
-8,392,680,-1,1,640,1,1,583,-3,2,438,-1,5,535,-3,2,586,2,3,587,0,4,682,-1,4,0,-8,392,679,-1,1,638,1,1,583,-3,2,436,-1,5,534,-3,2,583,2,3,583,0,4,679,-1,4,2
-8,392,679,-1,1,638,1,1,583,-3,2,436,-1,5,534,-3,2,583,2,3,583,0,4,679,-1,4,2,-8,384,675,-1,1,634,1,1,578,-3,2,428,-1,5,530,-3,2,576,2,3,576,0,4,672,-1,4,0
-8,384,675,-1,1,634,1,1,578,-3,2,428,-1,5,530,-3,2,576,2,3,576,0,4,672,-1,4,0,8,392,679,-1,1,636,1,1,583,-3,2,434,-1,5,534,-3,2,576,2,3,576,0,4,673,-1,4,1
8,392,679,-1,1,636,1,1,583,-3,2,434,-1,5,534,-3,2,576,2,3,576,0,4,673,-1,4,1,-8,384,674,-1,1,631,1,1,579,-3,2,425,-1,5,529,-3,2,569,2,3,569,0,4,666,-1,4,0
-8,384,674,-1,1,631,1,1,579,-3,2,425,-1,5,529,-3,2,569,2,3,569,0,4,666,-1,4,0,-8,376,669,-1,1,627,1,1,574,-3,2,417,-1,5,525,-3,2,562,2,3,562,0,4,659,-1,4,0
-8,376,669,-1,1,627,1,1,574,-3,2,417,-1,5,525,-3,2,562,2,3,562,0,4,659,-1,4,0,-8,376,669,-1,1,626,1,1,574,-3,2,416,-1,5,525,-3,2,559,2,3,558,0,4,656,-1,4,4
-8,376,669,-1,1,626,1,1,574,-3,2,416,-1,5,525,-3,2,559,2,3,558,0,4,656,-1,4,4,8,384,673,-1,1,627,1,1,580,-3,2,422,-1,5,529,-3,2,558,2,3,558,0,4,657,-1,4,1
8,384,673,-1,1,627,1,1,580,-3,2,422,-1,5,529,-3,2,558,2,3,558,0,4,657,-1,4,1,8,384,673,-1,1,626,1,1,580,-3,2,421,-1,5,528,-3,2,555,2,3,554,0,4,654,-1,4,4
8,384,673,-1,1,626,1,1,580,-3,2,421,-1,5,528,-3,2,555,2,3,554,0,4,654,-1,4,4,8,392,677,-1,1,628,1,1,585,-3,2,428,-1,5,532,-3,2,554,2,3,554,0,4,655,-1,4,1
8,392,677,-1,1,628,1,1,585,-3,2,428,-1,5,532,-3,2,554,2,3,554,0,4,655,-1,4,1,8,392,677,-1,1,627,1,1,586,-3,2,427,-1,5,532,-3,2,551,2,3,551,0,4,652,-1,4,4
8,392,677,-1,1,627,1,1,586,-3,2,427,-1,5,532,-3,2,551,2,3,551,0,4,652,-1,4,4,8,400,681,-1,1,628,1,1,592,-3,2,434,-1,5,536,-3,2,551,2,3,551,0,4,653,-1,4,1
8,400,681,-1,1,628,1,1,592,-3,2,434,-1,5,536,-3,2,551,2,3,551,0,4,653,-1,4,1,8,400,681,-1,1,627,1,1,592,-3,2,433,-1,5,536,-3,2,547,2,3,547,0,4,650,-1,4,4
8,400,681,-1,1,627,1,1,592,-3,2,433,-1,5,536,-3,2,547,2,3,547,0,4,650,-1,4,4,-8,392,676,-1,1,623,1,1,587,-3,2,425,-1,5,532,-3,2,540,2,3,540,0,4,643,-1,4,0
-8,392,676,-1,1,623,1,1,587,-3,2,425,-1,5,532,-3,2,540,2,3,540,0,4,643,-1,4,0,-8,392,676,-1,1,621,1,1,588,-3,2,424,-1,5,532,-3,2,537,2,3,536,0,4,640,-1,4,4
-8,392,676,-1,1,621,1,1,588,-3,2,424,-1,5,532,-3,2,537,2,3,536,0,4,640,-1,4,4,8,400,680,-1,1,623,1,1,594,-3,2,431,-1,5,536,-3,2,536,2,3,536,0,4,641,-1,4,1
8,400,680,-1,1,623,1,1,594,-3,2,431,-1,5,536,-3,2,536,2,3,536,0,4,641,-1,4,1,8,400,680,-1,1,622,1,1,594,-3,2,431,-1,5,536,-3,2,533,2,3,533,0,4,639,-1,4,5
8,400,680,-1,1,622,1,1,594,-3,2,431,-1,5,536,-3,2,533,2,3,533,0,4,639,-1,4,5,-8,392,675,-1,1,617,1,1,589,-3,2,423,-1,5,532,-3,2,526,2,3,526,0,4,631,-1,4,0
-8,392,675,-1,1,617,1,1,589,-3,2,423,-1,5,532,-3,2,526,2,3,526,0,4,631,-1,4,0,-8,392,675,-1,1,616,1,1,590,-3,2,422,-1,5,532,-3,2,522,2,3,522,0,4,629,-1,4,5
-8,392,675,-1,1,616,1,1,590,-3,2,422,-1,5,532,-3,2,522,2,3,522,0,4,629,-1,4,5,-8,392,675,-1,1,615,1,1,591,-3,2,422,-1,5,532,-3,2,519,2,3,519,0,4,626,-1,4,2
-8,392,675,-1,1,615,1,1,591,-3,2,422,-1,5,532,-3,2,519,2,3,519,0,4,626,-1,4,2,-8,392,674,-1,1,614,1,1,591,-3,2,422,-1,5,532,-3,2,515,2,3,515,0,4,623,-1,4,5
-8,392,674,-1,1,614,1,1,591,-3,2,422,-1,5,532,-3,2,515,2,3,515,0,4,623,-1,4,5,-8,392,674,-1,1,612,1,1,592,-3,2,422,-1,5,532,-3,2,512,2,3,512,0,4,620,-1,4,5
-8,392,674,-1,1,612,1,1,592,-3,2,422,-1,5,532,-3,2,512,2,3,512,0,4,620,-1,4,5,-8,392,674,-1,1,611,1,1,593,-3,2,422,-1,5,532,-3,2,508,2,3,508,0,4,617,-1,4,5
-8,392,674,-1,1,611,1,1,593,-3,2,422,-1,5,532,-3,2,508,2,3,508,0,4,617,-1,4,5,-8,392,674,-1,1,610,1,1,421,-1,5,532,-3,2,505,2,3,505,0,4,615,-1,4,684,-3,3,4
-8,392,674,-1,1,610,1,1,421,-1,5,532,-3,2,505,2,3,505,0,4,615,-1,4,684,-3,3,4,-8,392,674,-1,1,608,1,1,421,-1,5,533,-3,2,501,2,3,501,0,4,612,-1,4,682,-3,3,5
-8,392,674,-1,1,608,1,1,421,-1,5,533,-3,2,501,2,3,501,0,4,612,-1,4,682,-3,3,5,-8,392,673,-1,1,607,1,1,422,-1,5,533,-3,2,498,2,3,498,0,4,609,-1,4,680,-3,3,4
-8,392,673,-1,1,607,1,1,422,-1,5,533,-3,2,498,2,3,498,0,4,609,-1,4,680,-3,3,4,-8,392,673,-1,1,606,1,1,422,-1,5,533,-3,2,494,2,3,494,0,4,606,-1,4,678,-3,3,2
-8,392,673,-1,1,606,1,1,422,-1,5,533,-3,2,494,2,3,494,0,4,606,-1,4,678,-3,3,2,-8,392,673,-1,1,604,1,1,422,-1,5,533,-3,2,490,2,3,491,0,4,604,-1,4,676,-3,3,5
-8,392,673,-1,1,604,1,1,422,-1,5,533,-3,2,490,2,3,491,0,4,604,-1,4,676,-3,3,5,-8,392,673,-1,1,603,1,1,696,-1,3,534,-3,2,487,2,3,487,0,4,601,-1,4,674,-3,3,2
-8,392,673,-1,1,603,1,1,696,-1,3,534,-3,2,487,2,3,487,0,4,601,-1,4,674,-3,3,2,-8,392,673,-1,1,602,1,1,694,-1,3,534,-3,2,483,2,3,484,0,4,598,-1,4,672,-3,3,5
